datetime;moy;dow;hod;heat_scaled;avg_24;last_24;temp;solar_rad;degree_hour
2020-06-01 00:00:00;6.0;0.0;0.0;2504.05;2504.05;2504.05;12.0;0.0;9.0
2020-06-01 01:00:00;6.0;0.0;1.0;2381.12;2442.585;2381.12;11.0;0.0;10.0
2020-06-01 02:00:00;6.0;0.0;2.0;2512.25;2465.806666666667;2512.25;10.0;0.0;11.0
2020-06-01 03:00:00;6.0;0.0;3.0;2415.5;2453.23;2415.5;9.0;0.0;12.0
2020-06-01 04:00:00;6.0;0.0;4.0;2045.37;2371.6580000000004;2045.37;9.0;0.0;12.0
2020-06-01 05:00:00;6.0;0.0;5.0;1834.5;2282.1316666666667;1834.5;7.0;0.0;14.0
2020-06-01 06:00:00;6.0;0.0;6.0;1501.38;2170.595714285714;1501.38;7.0;52.2;14.0
2020-06-01 07:00:00;6.0;0.0;7.0;5998.62;2649.09875;5998.62;10.0;197.27;11.0
2020-06-01 08:00:00;6.0;0.0;8.0;1769.12;2551.3233333333333;1769.12;12.0;366.68;9.0
2020-06-01 09:00:00;6.0;0.0;9.0;5988.75;2895.066;5988.75;14.0;537.01;7.0
2020-06-01 10:00:00;6.0;0.0;10.0;4109.38;3005.458181818182;4109.38;16.0;691.13;5.0
2020-06-01 11:00:00;6.0;0.0;11.0;7986.88;3420.5766666666664;7986.88;17.0;815.1;4.0
2020-06-01 12:00:00;6.0;0.0;12.0;8013.38;3773.869230769231;8013.38;18.0;898.23;3.0
2020-06-01 13:00:00;6.0;0.0;13.0;3888.25;3782.039285714286;3888.25;19.0;933.51;2.0
2020-06-01 14:00:00;6.0;0.0;14.0;7828.62;4051.811333333333;7828.62;20.0;917.99;1.0
2020-06-01 15:00:00;6.0;0.0;15.0;4404.0;4073.823125;4404.0;20.0;853.0;1.0
2020-06-01 16:00:00;6.0;0.0;16.0;9291.5;4380.745294117647;9291.5;20.0;743.98;1.0
2020-06-01 17:00:00;6.0;0.0;17.0;4272.38;4374.725;4272.38;20.0;600.26;1.0
2020-06-01 18:00:00;6.0;0.0;18.0;7606.38;4544.812105263158;7606.38;20.0;434.56;1.0
2020-06-01 19:00:00;6.0;0.0;19.0;6012.0;4618.1714999999995;6012.0;20.0;262.67;1.0
2020-06-01 20:00:00;6.0;0.0;20.0;10276.75;4887.627619047618;10276.75;19.0;104.52;2.0
2020-06-01 21:00:00;6.0;0.0;21.0;12043.62;5212.900000000001;12043.62;17.0;0.77;4.0
2020-06-01 22:00:00;6.0;0.0;22.0;9804.5;5412.534782608695;9804.5;14.0;0.0;7.0
2020-06-01 23:00:00;6.0;0.0;23.0;4219.25;5362.814583333334;4219.25;11.0;0.0;10.0
2020-06-02 00:00:00;6.0;1.0;0.0;4907.13;5462.942916666667;2504.05;10.0;0.0;11.0
2020-06-02 01:00:00;6.0;1.0;1.0;3311.12;5501.692916666667;2381.12;8.0;0.0;13.0
2020-06-02 02:00:00;6.0;1.0;2.0;3264.75;5533.047083333334;2512.25;7.0;0.0;14.0
2020-06-02 03:00:00;6.0;1.0;3.0;3534.75;5579.6825;2415.5;6.0;0.0;15.0
2020-06-02 04:00:00;6.0;1.0;4.0;6439.25;5762.760833333334;2045.37;7.0;0.0;14.0
2020-06-02 05:00:00;6.0;1.0;5.0;5284.5;5906.510833333334;1834.5;5.0;0.0;16.0
2020-06-02 06:00:00;6.0;1.0;6.0;9406.75;6235.90125;1501.38;6.0;53.23;15.0
2020-06-02 07:00:00;6.0;1.0;7.0;13875.62;6564.109583333334;5998.62;9.0;198.38;12.0
2020-06-02 08:00:00;6.0;1.0;8.0;15281.25;7127.115000000001;1769.12;14.0;367.69;7.0
2020-06-02 09:00:00;6.0;1.0;9.0;13233.12;7428.96375;5988.75;16.0;537.9;5.0
2020-06-02 10:00:00;6.0;1.0;10.0;2683.88;7369.567916666667;4109.38;18.0;691.93;3.0
2020-06-02 11:00:00;6.0;1.0;11.0;9398.38;7428.380416666667;7986.88;19.0;815.86;2.0
2020-06-02 12:00:00;6.0;1.0;12.0;4161.38;7267.880416666667;8013.38;20.0;899.02;1.0
2020-06-02 13:00:00;6.0;1.0;13.0;3967.88;7271.198333333334;3888.25;20.0;934.39;1.0
2020-06-02 14:00:00;6.0;1.0;14.0;7863.25;7272.641250000001;7828.62;20.0;919.03;1.0
2020-06-02 15:00:00;6.0;1.0;15.0;8742.88;7453.427916666667;4404.0;21.0;854.22;0.0
2020-06-02 16:00:00;6.0;1.0;16.0;13051.5;7610.094583333334;9291.5;22.0;745.42;0.0
2020-06-02 17:00:00;6.0;1.0;17.0;8284.0;7777.245416666668;4272.38;22.0;601.92;0.0
2020-06-02 18:00:00;6.0;1.0;18.0;8770.0;7825.729583333334;7606.38;22.0;436.4;0.0
2020-06-02 19:00:00;6.0;1.0;19.0;6227.38;7834.70375;6012.0;22.0;264.61;0.0
2020-06-02 20:00:00;6.0;1.0;20.0;13439.75;7966.495416666666;10276.75;21.0;106.335;0.0
2020-06-02 21:00:00;6.0;1.0;21.0;15084.0;8093.1779166666665;12043.62;17.0;1.19554;4.0
2020-06-02 22:00:00;6.0;1.0;22.0;10458.62;8120.432916666668;9804.5;12.0;0.0;9.0
2020-06-02 23:00:00;6.0;1.0;23.0;3510.75;8090.912083333334;4219.25;12.0;0.0;9.0
2020-06-03 00:00:00;6.0;2.0;0.0;2561.0;7993.156666666667;4907.13;12.0;0.0;0.0
2020-06-03 01:00:00;6.0;2.0;1.0;8169.0;8195.568333333335;3311.12;12.0;0.0;0.0
2020-06-03 02:00:00;6.0;2.0;2.0;2690.12;8171.625416666667;3264.75;10.0;0.0;0.0
2020-06-03 03:00:00;6.0;2.0;3.0;3319.0;8162.635833333334;3534.75;10.0;0.0;0.0
2020-06-03 04:00:00;6.0;2.0;4.0;3856.88;8055.037083333334;6439.25;9.0;0.0;0.0
2020-06-03 05:00:00;6.0;2.0;5.0;4457.25;8020.568333333334;5284.5;8.0;0.0;0.0
2020-06-03 06:00:00;6.0;2.0;6.0;5254.0;7847.537083333334;9406.75;10.0;20.0481;0.0
2020-06-03 07:00:00;6.0;2.0;7.0;10546.0;7708.802916666667;13875.62;12.0;64.5594;0.0
2020-06-03 08:00:00;6.0;2.0;8.0;24985.62;8113.151666666668;15281.25;16.0;110.502;0.0
2020-06-03 09:00:00;6.0;2.0;9.0;12200.75;8070.1362500000005;13233.12;18.0;148.245;0.0
2020-06-03 10:00:00;6.0;2.0;10.0;11923.88;8455.136250000001;2683.88;19.0;207.645;0.0
2020-06-03 11:00:00;6.0;2.0;11.0;7827.88;8389.69875;9398.38;21.0;264.386;0.0
2020-06-03 12:00:00;6.0;2.0;12.0;10064.0;8635.641249999999;4161.38;23.0;332.929;0.0
2020-06-03 13:00:00;6.0;2.0;13.0;7326.75;8775.594166666666;3967.88;23.0;346.054;0.0
2020-06-03 14:00:00;6.0;2.0;14.0;8270.38;8792.557916666667;7863.25;23.0;319.419;0.0
2020-06-03 15:00:00;6.0;2.0;15.0;5411.25;8653.74;8742.88;24.0;276.965;0.0
2020-06-03 16:00:00;6.0;2.0;16.0;5181.62;8325.828333333333;13051.5;23.0;223.887;0.0
2020-06-03 17:00:00;6.0;2.0;17.0;5476.5;8208.849166666667;8284.0;24.0;180.931;0.0
2020-06-03 18:00:00;6.0;2.0;18.0;13453.5;8403.995;8770.0;22.0;131.364;0.0
2020-06-03 19:00:00;6.0;2.0;19.0;4764.25;8343.03125;6227.38;21.0;79.8903;0.0
2020-06-03 20:00:00;6.0;2.0;20.0;21507.62;8679.1925;13439.75;21.0;32.413;0.0
2020-06-03 21:00:00;6.0;2.0;21.0;13526.0;8614.275833333333;15084.0;15.0;0.58676;0.0
2020-06-03 22:00:00;6.0;2.0;22.0;13779.0;8752.625;10458.62;13.0;0.0;0.0
2020-06-03 23:00:00;6.0;2.0;23.0;11802.5;9098.114583333334;3510.75;12.0;0.0;0.0
2020-06-04 00:00:00;6.0;3.0;0.0;10727.38;9438.380416666665;2561.0;14.0;0.0;7.0
2020-06-04 01:00:00;6.0;3.0;1.0;8249.5;9441.734583333333;8169.0;15.0;0.0;6.0
2020-06-04 02:00:00;6.0;3.0;2.0;3007.12;9454.942916666665;2690.12;14.0;0.0;7.0
2020-06-04 03:00:00;6.0;3.0;3.0;3524.62;9463.510416666666;3319.0;12.0;0.0;9.0
2020-06-04 04:00:00;6.0;3.0;4.0;2325.88;9399.718749999998;3856.88;13.0;0.0;8.0
2020-06-04 05:00:00;6.0;3.0;5.0;5596.38;9447.182499999999;4457.25;13.0;0.0;8.0
2020-06-04 06:00:00;6.0;3.0;6.0;7435.63;9538.08375;5254.0;12.0;13.4196;9.0
2020-06-04 07:00:00;6.0;3.0;7.0;12884.75;9635.531666666666;10546.0;15.0;64.8573;6.0
2020-06-04 08:00:00;6.0;3.0;8.0;12892.38;9131.646666666666;24985.62;15.0;136.692;6.0
2020-06-04 09:00:00;6.0;3.0;9.0;21519.62;9519.932916666667;12200.75;16.0;211.602;5.0
2020-06-04 10:00:00;6.0;3.0;10.0;6370.0;9288.52125;11923.88;16.0;240.7;5.0
2020-06-04 11:00:00;6.0;3.0;11.0;3661.0;9114.90125;7827.88;17.0;264.584;4.0
2020-06-04 12:00:00;6.0;3.0;12.0;16950.5;9401.83875;10064.0;17.0;291.536;4.0
2020-06-04 13:00:00;6.0;3.0;13.0;13103.5;9642.536666666667;7326.75;17.0;324.964;4.0
2020-06-04 14:00:00;6.0;3.0;14.0;4427.25;9482.40625;8270.38;17.0;340.766;4.0
2020-06-04 15:00:00;6.0;3.0;15.0;6032.62;9508.296666666667;5411.25;17.0;297.379;4.0
2020-06-04 16:00:00;6.0;3.0;16.0;10261.0;9719.9375;5181.62;16.0;242.243;5.0
2020-06-04 17:00:00;6.0;3.0;17.0;10306.0;9921.166666666666;5476.5;16.0;163.182;5.0
2020-06-04 18:00:00;6.0;3.0;18.0;7598.12;9677.1925;13453.5;15.0;82.9431;6.0
2020-06-04 19:00:00;6.0;3.0;19.0;16151.25;10151.650833333333;4764.25;14.0;65.406;7.0
2020-06-04 20:00:00;6.0;3.0;20.0;5679.0;9492.125;21507.62;13.0;17.5448;8.0
2020-06-04 21:00:00;6.0;3.0;21.0;5745.88;9167.953333333333;13526.0;13.0;0.654835;8.0
2020-06-04 22:00:00;6.0;3.0;22.0;9912.12;9006.833333333334;13779.0;12.0;0.0;9.0
2020-06-04 23:00:00;6.0;3.0;23.0;8527.25;8870.364583333334;11802.5;12.0;0.0;9.0
2020-06-05 00:00:00;6.0;4.0;0.0;5334.12;8645.645416666666;10727.38;11.0;0.0;10.0
2020-06-05 01:00:00;6.0;4.0;1.0;5554.5;8533.35375;8249.5;11.0;0.0;10.0
2020-06-05 02:00:00;6.0;4.0;2.0;3185.63;8540.791666666666;3007.12;11.0;0.0;10.0
2020-06-05 03:00:00;6.0;4.0;3.0;4166.38;8567.531666666666;3524.62;10.0;0.0;11.0
2020-06-05 04:00:00;6.0;4.0;4.0;4314.75;8650.40125;2325.88;11.0;0.0;10.0
2020-06-05 05:00:00;6.0;4.0;5.0;6225.12;8676.59875;5596.38;11.0;0.0;10.0
2020-06-05 06:00:00;6.0;4.0;6.0;6234.5;8626.551666666666;7435.63;11.0;13.6146;10.0
2020-06-05 07:00:00;6.0;4.0;7.0;11042.12;8549.775416666665;12884.75;11.0;54.2422;10.0
2020-06-05 08:00:00;6.0;4.0;8.0;7453.38;8323.150416666665;12892.38;11.0;235.621;10.0
2020-06-05 09:00:00;6.0;4.0;9.0;9055.13;7803.796666666666;21519.62;12.0;438.909;9.0
2020-06-05 10:00:00;6.0;4.0;10.0;8328.75;7885.41125;6370.0;11.0;685.466;10.0
2020-06-05 11:00:00;6.0;4.0;11.0;12182.13;8240.458333333334;3661.0;11.0;816.653;10.0
2020-06-05 12:00:00;6.0;4.0;12.0;17561.38;8265.911666666667;16950.5;11.0;900.202;10.0
2020-06-05 13:00:00;6.0;4.0;13.0;14389.5;8319.495;13103.5;12.0;936.119;9.0
2020-06-05 14:00:00;6.0;4.0;14.0;17516.5;8864.880416666667;4427.25;14.0;920.321;7.0
2020-06-05 15:00:00;6.0;4.0;15.0;14964.75;9237.0525;6032.62;15.0;848.019;6.0
2020-06-05 16:00:00;6.0;4.0;16.0;14819.63;9426.995416666667;10261.0;15.0;717.555;6.0
2020-06-05 17:00:00;6.0;4.0;17.0;21331.75;9886.401666666667;10306.0;14.0;580.773;7.0
2020-06-05 18:00:00;6.0;4.0;18.0;28857.75;10772.219583333334;7598.12;15.0;421.265;6.0
2020-06-05 19:00:00;6.0;4.0;19.0;17606.88;10832.870833333332;16151.25;15.0;267.049;6.0
2020-06-05 20:00:00;6.0;4.0;20.0;13562.25;11161.339583333334;5679.0;15.0;111.48;6.0
2020-06-05 21:00:00;6.0;4.0;21.0;16371.12;11604.057916666667;5745.88;14.0;2.78992;7.0
2020-06-05 22:00:00;6.0;4.0;22.0;2923.12;11312.849583333335;9912.12;14.0;0.0;7.0
2020-06-05 23:00:00;6.0;4.0;23.0;7240.5;11259.235;8527.25;13.0;0.0;8.0
2020-06-06 00:00:00;6.0;5.0;0.0;1633.75;11105.052916666667;5334.12;14.0;0.0;7.0
2020-06-06 01:00:00;6.0;5.0;1.0;2702.75;10986.230000000001;5554.5;13.0;0.0;8.0
2020-06-06 02:00:00;6.0;5.0;2.0;1465.0;10914.537083333335;3185.63;14.0;0.0;7.0
2020-06-06 03:00:00;6.0;5.0;3.0;3451.0;10884.729583333334;4166.38;14.0;0.0;7.0
2020-06-06 04:00:00;6.0;5.0;4.0;2592.0;10812.948333333334;4314.75;13.0;0.0;8.0
2020-06-06 05:00:00;6.0;5.0;5.0;2650.88;10664.021666666667;6225.12;13.0;0.0;8.0
2020-06-06 06:00:00;6.0;5.0;6.0;2629.38;10513.808333333332;6234.5;14.0;48.6588;7.0
2020-06-06 07:00:00;6.0;5.0;7.0;1353.13;10110.100416666666;11042.12;14.0;173.661;7.0
2020-06-06 08:00:00;6.0;5.0;8.0;7513.63;10112.610833333334;7453.38;15.0;329.633;6.0
2020-06-06 09:00:00;6.0;5.0;9.0;9407.38;10127.287916666666;9055.13;15.0;490.657;6.0
2020-06-06 10:00:00;6.0;5.0;10.0;26895.5;10900.9025;8328.75;16.0;621.782;5.0
2020-06-06 11:00:00;6.0;5.0;11.0;24491.12;11413.777083333334;12182.13;16.0;788.574;5.0
2020-06-06 12:00:00;6.0;5.0;12.0;22047.25;11600.688333333334;17561.38;18.0;874.0;3.0
2020-06-06 13:00:00;6.0;5.0;13.0;7106.75;11297.240416666667;14389.5;18.0;728.262;3.0
2020-06-06 14:00:00;6.0;5.0;14.0;6201.88;10825.797916666666;17516.5;17.0;491.642;4.0
2020-06-06 15:00:00;6.0;5.0;15.0;10341.62;10633.1675;14964.75;19.0;317.706;2.0
2020-06-06 16:00:00;6.0;5.0;16.0;8796.0;10382.182916666667;14819.63;18.0;225.041;3.0
2020-06-06 17:00:00;6.0;5.0;17.0;3832.62;9653.0525;21331.75;17.0;211.098;4.0
2020-06-06 18:00:00;6.0;5.0;18.0;6231.88;8710.307916666667;28857.75;15.0;210.742;6.0
2020-06-06 19:00:00;6.0;5.0;19.0;10408.62;8410.380416666667;17606.88;13.0;171.177;8.0
2020-06-06 20:00:00;6.0;5.0;20.0;17872.0;8589.953333333333;13562.25;14.0;78.1719;7.0
2020-06-06 21:00:00;6.0;5.0;21.0;6480.75;8177.854583333333;16371.12;13.0;2.06685;8.0
2020-06-06 22:00:00;6.0;5.0;22.0;16361.88;8737.802916666666;2923.12;13.0;0.0;8.0
2020-06-06 23:00:00;6.0;5.0;23.0;6615.88;8711.777083333332;7240.5;13.0;0.0;8.0
2020-06-07 00:00:00;6.0;6.0;0.0;6238.0;8903.620833333332;1633.75;13.0;0.0;8.0
2020-06-07 01:00:00;6.0;6.0;1.0;8790.0;9157.25625;2702.75;13.0;0.0;8.0
2020-06-07 02:00:00;6.0;6.0;2.0;4659.63;9290.365833333333;1465.0;13.0;0.0;8.0
2020-06-07 03:00:00;6.0;6.0;3.0;4021.12;9314.120833333332;3451.0;13.0;0.0;8.0
2020-06-07 04:00:00;6.0;6.0;4.0;8225.88;9548.865833333333;2592.0;12.0;0.0;9.0
2020-06-07 05:00:00;6.0;6.0;5.0;7179.63;9737.56375;2650.88;12.0;0.0;9.0
2020-06-07 06:00:00;6.0;6.0;6.0;5015.38;9836.980416666667;2629.38;12.0;23.8666;9.0
2020-06-07 07:00:00;6.0;6.0;7.0;5428.88;10006.803333333333;1353.13;12.0;127.556;9.0
2020-06-07 08:00:00;6.0;6.0;8.0;17164.0;10408.902083333332;7513.63;12.0;245.646;9.0
2020-06-07 09:00:00;6.0;6.0;9.0;10341.12;10447.807916666667;9407.38;11.0;237.743;10.0
2020-06-07 10:00:00;6.0;6.0;10.0;12497.87;9847.906666666668;26895.5;11.0;130.98;10.0
2020-06-07 11:00:00;6.0;6.0;11.0;14223.5;9420.089166666667;24491.12;11.0;106.607;10.0
2020-06-07 12:00:00;6.0;6.0;12.0;14202.62;9093.229583333334;22047.25;12.0;219.878;9.0
2020-06-07 13:00:00;6.0;6.0;13.0;16910.12;9501.703333333333;7106.75;11.0;122.15;10.0
2020-06-07 14:00:00;6.0;6.0;14.0;9024.25;9619.302083333334;6201.88;11.0;147.504;10.0
2020-06-07 15:00:00;6.0;6.0;15.0;21444.38;10081.917083333334;10341.62;10.0;253.545;11.0
2020-06-07 16:00:00;6.0;6.0;16.0;8104.88;10053.120416666667;8796.0;9.0;183.476;12.0
2020-06-07 17:00:00;6.0;6.0;17.0;20661.0;10754.302916666667;3832.62;8.0;132.015;13.0
2020-06-07 18:00:00;6.0;6.0;18.0;8218.12;10837.062916666668;6231.88;8.0;96.3415;13.0
2020-06-07 19:00:00;6.0;6.0;19.0;12728.62;10933.729583333334;10408.62;8.0;59.2191;13.0
2020-06-07 20:00:00;6.0;6.0;20.0;18396.88;10955.599583333335;17872.0;9.0;24.8284;12.0
2020-06-07 21:00:00;6.0;6.0;21.0;22278.75;11613.849583333335;6480.75;9.0;0.968812;12.0
2020-06-07 22:00:00;6.0;6.0;22.0;25138.5;11979.542083333334;16361.88;8.0;0.0;13.0
2020-06-07 23:00:00;6.0;6.0;23.0;21595.0;12603.672083333333;6615.88;9.0;0.0;12.0
2020-06-08 00:00:00;6.0;0.0;0.0;13958.12;12925.34375;6238.0;8.0;0.0;13.0
2020-06-08 01:00:00;6.0;0.0;1.0;12633.88;13085.505416666667;8790.0;8.0;0.0;13.0
2020-06-08 02:00:00;6.0;0.0;2.0;10854.0;13343.604166666666;4659.63;8.0;0.0;13.0
2020-06-08 03:00:00;6.0;0.0;3.0;7581.62;13491.958333333334;4021.12;8.0;0.0;13.0
2020-06-08 04:00:00;6.0;0.0;4.0;10439.5;13584.1925;8225.88;8.0;0.0;13.0
2020-06-08 05:00:00;6.0;0.0;5.0;11652.75;13770.5725;7179.63;8.0;0.0;13.0
2020-06-08 06:00:00;6.0;0.0;6.0;21649.0;14463.64;5015.38;8.0;56.3052;13.0
2020-06-08 07:00:00;6.0;0.0;7.0;16004.0;14904.269999999999;5428.88;8.0;199.632;13.0
2020-06-08 08:00:00;6.0;0.0;8.0;9885.62;14601.004166666666;17164.0;10.0;367.336;11.0
2020-06-08 09:00:00;6.0;0.0;9.0;14881.38;14790.181666666665;10341.12;11.0;361.042;10.0
2020-06-08 10:00:00;6.0;0.0;10.0;14127.75;14858.093333333332;12497.87;11.0;222.149;10.0
2020-06-08 11:00:00;6.0;0.0;11.0;11762.25;14755.54125;14223.5;12.0;303.019;9.0
2020-06-08 12:00:00;6.0;0.0;12.0;15511.5;14810.077916666667;14202.62;13.0;354.003;8.0
2020-06-08 13:00:00;6.0;0.0;13.0;11712.5;14593.510416666666;16910.12;14.0;347.252;7.0
2020-06-08 14:00:00;6.0;0.0;14.0;8321.38;14564.224166666667;9024.25;14.0;299.199;7.0
2020-06-08 15:00:00;6.0;0.0;15.0;7825.25;13996.760416666666;21444.38;15.0;257.958;6.0
2020-06-08 16:00:00;6.0;0.0;16.0;9349.88;14048.635416666666;8104.88;14.0;225.728;7.0
2020-06-08 17:00:00;6.0;0.0;17.0;4615.75;13380.083333333334;20661.0;14.0;197.738;7.0
2020-06-08 18:00:00;6.0;0.0;18.0;18351.62;13802.3125;8218.12;14.0;165.106;7.0
2020-06-08 19:00:00;6.0;0.0;19.0;11294.12;13742.541666666666;12728.62;14.0;113.811;7.0
2020-06-08 20:00:00;6.0;0.0;20.0;11354.25;13449.09875;18396.88;13.0;42.9491;8.0
2020-06-08 21:00:00;6.0;0.0;21.0;18414.12;13288.0725;22278.75;13.0;1.69103;8.0
2020-06-08 22:00:00;6.0;0.0;22.0;19008.75;13032.66625;25138.5;12.0;0.0;9.0
2020-06-08 23:00:00;6.0;0.0;23.0;12321.88;12646.28625;21595.0;12.0;0.0;9.0
2020-06-09 00:00:00;6.0;1.0;0.0;1554.25;12129.458333333334;13958.12;11.0;0.0;10.0
2020-06-09 17:00:00;6.0;1.0;17.0;15310.62;13451.201249999998;4615.75;14.0;149.178;7.0
2020-06-09 18:00:00;6.0;1.0;18.0;14467.12;12965.63875;18351.62;14.0;109.112;7.0
2020-06-09 19:00:00;6.0;1.0;19.0;18992.38;13927.92125;11294.12;13.0;44.1519;8.0
2020-06-09 20:00:00;6.0;1.0;20.0;20584.0;15081.64;11354.25;13.0;28.6357;8.0
2020-06-09 21:00:00;6.0;1.0;21.0;14837.38;14634.5475;18414.12;13.0;0.674615;8.0
2020-06-09 22:00:00;6.0;1.0;22.0;18504.5;14571.51625;19008.75;12.0;0.0;9.0
2020-06-09 23:00:00;6.0;1.0;23.0;13402.75;14706.625;12321.88;12.0;0.0;9.0
2020-06-10 00:00:00;6.0;2.0;0.0;10636.42;15841.89625;1554.25;12.0;0.0;9.0
2020-06-10 01:00:00;6.0;2.0;1.0;10244.25;15219.935555555558;10244.25;12.0;0.0;9.0
2020-06-10 02:00:00;6.0;2.0;2.0;5951.58;14293.1;5951.58;12.0;0.0;9.0
2020-06-10 03:00:00;6.0;2.0;3.0;5198.75;13466.34090909091;5198.75;12.0;0.0;9.0
2020-06-10 04:00:00;6.0;2.0;4.0;6902.67;12919.368333333334;6902.67;12.0;0.0;9.0
2020-06-10 05:00:00;6.0;2.0;5.0;7656.67;12514.545384615385;7656.67;12.0;0.0;9.0
2020-06-10 06:00:00;6.0;2.0;6.0;6047.58;12052.619285714287;6047.58;12.0;12.7078;9.0
2020-06-10 07:00:00;6.0;2.0;7.0;7982.5;11781.278;7982.5;12.0;32.5656;9.0
2020-06-10 08:00:00;6.0;2.0;8.0;12353.42;11817.036875;12353.42;12.0;48.4954;9.0
2020-06-10 09:00:00;6.0;2.0;9.0;8857.5;11642.946470588235;8857.5;12.0;70.565;9.0
2020-06-10 10:00:00;6.0;2.0;10.0;6092.58;11334.592777777778;6092.58;13.0;90.569;8.0
2020-06-10 11:00:00;6.0;2.0;11.0;19974.25;11789.311578947367;19974.25;13.0;130.892;8.0
2020-06-10 12:00:00;6.0;2.0;12.0;13994.5;11899.571;13994.5;14.0;243.536;7.0
2020-06-10 13:00:00;6.0;2.0;13.0;6657.42;11649.944761904762;6657.42;15.0;277.084;6.0
2020-06-10 14:00:00;6.0;2.0;14.0;7192.67;11447.341363636364;7192.67;14.0;295.763;7.0
2020-06-10 15:00:00;6.0;2.0;15.0;7095.58;11258.134347826086;7095.58;13.0;210.386;8.0
2020-06-10 16:00:00;6.0;2.0;16.0;6234.92;11048.83375;6234.92;13.0;163.565;8.0
2020-06-10 17:00:00;6.0;2.0;17.0;13594.83;10977.3425;15310.62;14.0;165.361;7.0
2020-06-10 18:00:00;6.0;2.0;18.0;10972.33;10831.72625;14467.12;14.0;109.438;7.0
2020-06-10 19:00:00;6.0;2.0;19.0;9254.5;10425.981249999999;18992.38;14.0;120.531;7.0
2020-06-10 20:00:00;6.0;2.0;20.0;5313.5;9789.710416666667;20584.0;13.0;70.8276;8.0
2020-06-10 21:00:00;6.0;2.0;21.0;9487.75;9566.809166666666;14837.38;12.0;2.78157;9.0
2020-06-10 22:00:00;6.0;2.0;22.0;11157.0;9260.663333333332;18504.5;12.0;0.0;9.0
2020-06-10 23:00:00;6.0;2.0;23.0;5160.58;8917.239583333334;13402.75;12.0;0.0;9.0
2020-06-11 00:00:00;6.0;3.0;0.0;4945.92;8680.135416666666;10636.42;12.0;0.0;9.0
2020-06-11 01:00:00;6.0;3.0;1.0;10540.42;8692.475833333332;10244.25;12.0;0.0;9.0
2020-06-11 02:00:00;6.0;3.0;2.0;2002.42;8527.9275;5951.58;12.0;0.0;9.0
2020-06-11 03:00:00;6.0;3.0;3.0;2739.67;8425.465833333334;5198.75;11.0;0.0;10.0
2020-06-11 04:00:00;6.0;3.0;4.0;3103.58;8267.170416666666;6902.67;11.0;0.0;10.0
2020-06-11 05:00:00;6.0;3.0;5.0;2698.58;8060.583333333333;7656.67;11.0;0.0;10.0
2020-06-11 06:00:00;6.0;3.0;6.0;4935.5;8014.246666666666;6047.58;11.0;37.1582;10.0
2020-06-11 07:00:00;6.0;3.0;7.0;5387.33;7906.114583333333;7982.5;11.0;135.049;10.0
2020-06-11 08:00:00;6.0;3.0;8.0;4917.92;7596.302083333333;12353.42;11.0;267.908;10.0
2020-06-11 09:00:00;6.0;3.0;9.0;12240.0;7737.239583333333;8857.5;12.0;434.984;9.0
2020-06-11 10:00:00;6.0;3.0;10.0;24010.67;8483.826666666666;6092.58;12.0;636.23;9.0
2020-06-11 11:00:00;6.0;3.0;11.0;30490.83;8922.0175;19974.25;13.0;727.075;8.0
2020-06-11 12:00:00;6.0;3.0;12.0;21993.58;9255.3125;13994.5;14.0;842.932;7.0
2020-06-11 13:00:00;6.0;3.0;13.0;19790.0;9802.503333333334;6657.42;16.0;905.716;5.0
2020-06-11 14:00:00;6.0;3.0;14.0;29030.5;10712.412916666666;7192.67;17.0;918.759;4.0
2020-06-11 15:00:00;6.0;3.0;15.0;27337.33;11555.819166666668;7095.58;18.0;847.944;3.0
2020-06-11 16:00:00;6.0;3.0;16.0;16747.42;11993.840000000002;6234.92;18.0;732.902;3.0
2020-06-11 17:00:00;6.0;3.0;17.0;13525.25;11990.940833333334;13594.83;19.0;588.155;2.0
2020-06-11 18:00:00;6.0;3.0;18.0;8024.17;11868.100833333332;10972.33;17.0;427.854;4.0
2020-06-11 19:00:00;6.0;3.0;19.0;7805.33;11807.71875;9254.5;17.0;266.298;4.0
2020-06-11 20:00:00;6.0;3.0;20.0;8213.75;11928.5625;5313.5;18.0;117.258;3.0
2020-06-11 21:00:00;6.0;3.0;21.0;6832.33;11817.919999999998;9487.75;16.0;6.28717;5.0
2020-06-11 22:00:00;6.0;3.0;22.0;5275.58;11572.860833333332;11157.0;13.0;0.0;8.0
2020-06-11 23:00:00;6.0;3.0;23.0;8913.67;11729.239583333334;5160.58;11.0;0.0;10.0
2020-06-12 00:00:00;6.0;4.0;0.0;2413.0;11623.701249999998;4945.92;10.0;0.0;0.0
2020-06-12 01:00:00;6.0;4.0;1.0;3977.33;11350.239166666666;10540.42;9.0;0.0;0.0
2020-06-12 02:00:00;6.0;4.0;2.0;3359.17;11406.770416666666;2002.42;7.0;0.0;0.0
2020-06-12 03:00:00;6.0;4.0;3.0;3597.25;11442.502916666665;2739.67;9.0;0.0;0.0
2020-06-12 04:00:00;6.0;4.0;4.0;3230.42;11447.787916666668;3103.58;8.0;0.0;0.0
2020-06-12 05:00:00;6.0;4.0;5.0;3856.08;11496.017083333332;2698.58;7.0;0.0;0.0
2020-06-12 06:00:00;6.0;4.0;6.0;4074.5;11460.142083333332;4935.5;8.0;59.24;0.0
